,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,Request.Hour,Drop.Hour,TimeSlot
5912,4973,Airport,NA,No Cars Available,7/14/2016 18:45,7/11/2016 21:40,18,21,Late evening(17-21)
5913,4980,Airport,NA,No Cars Available,7/14/2016 18:47,7/12/2016 5:22,18,5,Late evening(17-21)
5914,4982,Airport,NA,No Cars Available,7/14/2016 18:47,7/12/2016 13:05,18,13,Late evening(17-21)
5915,4970,Airport,NA,No Cars Available,7/14/2016 18:47,7/12/2016 22:00,18,22,Late evening(17-21)
5916,4984,Airport,NA,No Cars Available,7/14/2016 18:48,7/11/2016 11:02,18,11,Late evening(17-21)
5917,4990,Airport,NA,No Cars Available,7/14/2016 18:48,7/11/2016 12:31,18,12,Late evening(17-21)
5918,4985,Airport,NA,No Cars Available,7/14/2016 18:48,7/12/2016 11:40,18,11,Late evening(17-21)
5919,4992,Airport,NA,No Cars Available,7/14/2016 18:48,7/11/2016 7:43,18,7,Late evening(17-21)
5920,4991,Airport,NA,No Cars Available,7/14/2016 18:49,7/11/2016 10:10,18,10,Late evening(17-21)
5921,4979,Airport,NA,No Cars Available,7/14/2016 18:49,7/11/2016 18:39,18,18,Late evening(17-21)
5922,4994,Airport,NA,No Cars Available,7/14/2016 18:52,7/12/2016 20:12,18,20,Late evening(17-21)
5923,4993,Airport,NA,No Cars Available,7/14/2016 18:53,7/11/2016 18:33,18,18,Late evening(17-21)
5924,4988,Airport,NA,No Cars Available,7/14/2016 18:53,7/11/2016 23:45,18,23,Late evening(17-21)
5925,4995,Airport,NA,No Cars Available,7/14/2016 18:55,7/12/2016 6:13,18,6,Late evening(17-21)
5926,5000,Airport,NA,No Cars Available,7/14/2016 18:56,7/12/2016 16:40,18,16,Late evening(17-21)
5927,5002,Airport,NA,No Cars Available,7/14/2016 18:56,7/12/2016 20:09,18,20,Late evening(17-21)
5928,5004,Airport,NA,No Cars Available,7/14/2016 18:57,7/11/2016 23:05,18,23,Late evening(17-21)
5929,5006,Airport,NA,No Cars Available,7/14/2016 18:57,7/12/2016 15:04,18,15,Late evening(17-21)
5930,5007,Airport,NA,No Cars Available,7/14/2016 18:58,7/12/2016 22:26,18,22,Late evening(17-21)
5931,5003,Airport,NA,No Cars Available,7/14/2016 18:58,7/12/2016 14:28,18,14,Late evening(17-21)
5932,5009,Airport,NA,No Cars Available,7/14/2016 19:00,7/12/2016 6:54,19,6,Late evening(17-21)
5933,4999,Airport,NA,No Cars Available,7/14/2016 19:01,7/12/2016 15:13,19,15,Late evening(17-21)
5934,5008,Airport,NA,No Cars Available,7/14/2016 19:02,7/12/2016 6:01,19,6,Late evening(17-21)
5935,5011,Airport,NA,No Cars Available,7/14/2016 19:02,7/12/2016 10:30,19,10,Late evening(17-21)
5936,5014,City,NA,No Cars Available,7/14/2016 19:02,7/12/2016 14:22,19,14,Late evening(17-21)
5937,5015,Airport,NA,No Cars Available,7/14/2016 19:04,7/11/2016 11:51,19,11,Late evening(17-21)
5938,5005,Airport,NA,No Cars Available,7/14/2016 19:04,7/11/2016 17:05,19,17,Late evening(17-21)
5939,5010,Airport,NA,No Cars Available,7/14/2016 19:05,7/11/2016 20:20,19,20,Late evening(17-21)
5940,5026,Airport,NA,No Cars Available,7/14/2016 19:05,7/12/2016 6:58,19,6,Late evening(17-21)
5941,5022,Airport,NA,No Cars Available,7/14/2016 19:06,7/12/2016 10:03,19,10,Late evening(17-21)
5942,5016,Airport,NA,No Cars Available,7/14/2016 19:06,7/12/2016 11:16,19,11,Late evening(17-21)
5943,5021,Airport,NA,No Cars Available,7/14/2016 19:06,7/12/2016 22:56,19,22,Late evening(17-21)
5944,5020,Airport,NA,No Cars Available,7/14/2016 19:08,7/11/2016 5:26,19,5,Late evening(17-21)
5945,5018,Airport,NA,No Cars Available,7/14/2016 19:09,7/11/2016 18:45,19,18,Late evening(17-21)
5946,5037,Airport,NA,No Cars Available,7/14/2016 19:10,7/11/2016 21:28,19,21,Late evening(17-21)
5947,5027,Airport,NA,No Cars Available,7/14/2016 19:10,7/12/2016 22:15,19,22,Late evening(17-21)
5948,5030,Airport,NA,No Cars Available,7/14/2016 19:11,7/11/2016 12:47,19,12,Late evening(17-21)
5949,5034,Airport,NA,No Cars Available,7/14/2016 19:12,7/12/2016 15:56,19,15,Late evening(17-21)
5950,5028,Airport,NA,No Cars Available,7/14/2016 19:13,7/12/2016 18:53,19,18,Late evening(17-21)
5951,5036,Airport,NA,No Cars Available,7/14/2016 19:17,7/11/2016 6:53,19,6,Late evening(17-21)
5952,5048,Airport,NA,No Cars Available,7/14/2016 19:18,7/11/2016 9:21,19,9,Late evening(17-21)
5953,5035,Airport,NA,No Cars Available,7/14/2016 19:18,7/11/2016 21:12,19,21,Late evening(17-21)
5954,5040,Airport,NA,No Cars Available,7/14/2016 19:20,7/12/2016 13:07,19,13,Late evening(17-21)
5955,5043,Airport,NA,No Cars Available,7/14/2016 19:20,7/12/2016 20:01,19,20,Late evening(17-21)
5956,5059,Airport,NA,No Cars Available,7/14/2016 19:21,7/11/2016 10:10,19,10,Late evening(17-21)
5957,5047,Airport,NA,No Cars Available,7/14/2016 19:22,7/11/2016 18:27,19,18,Late evening(17-21)
5958,5045,Airport,NA,No Cars Available,7/14/2016 19:22,7/11/2016 5:40,19,5,Late evening(17-21)
5959,5055,Airport,NA,No Cars Available,7/14/2016 19:24,7/11/2016 10:00,19,10,Late evening(17-21)
5960,5044,Airport,NA,No Cars Available,7/14/2016 19:24,7/12/2016 5:38,19,5,Late evening(17-21)
5961,5062,Airport,NA,No Cars Available,7/14/2016 19:24,7/11/2016 20:43,19,20,Late evening(17-21)
5962,5057,Airport,NA,No Cars Available,7/14/2016 19:24,7/12/2016 5:26,19,5,Late evening(17-21)
5963,5049,Airport,NA,No Cars Available,7/14/2016 19:25,7/11/2016 7:41,19,7,Late evening(17-21)
5964,5054,Airport,NA,No Cars Available,7/14/2016 19:26,7/11/2016 10:21,19,10,Late evening(17-21)
5965,5052,Airport,NA,No Cars Available,7/14/2016 19:26,7/12/2016 0:26,19,0,Late evening(17-21)
5966,5046,Airport,NA,No Cars Available,7/14/2016 19:27,7/11/2016 12:47,19,12,Late evening(17-21)
5967,5058,Airport,NA,No Cars Available,7/14/2016 19:27,7/12/2016 4:33,19,4,Late evening(17-21)
5968,5053,Airport,NA,No Cars Available,7/14/2016 19:28,7/12/2016 8:45,19,8,Late evening(17-21)
5969,5063,Airport,NA,No Cars Available,7/14/2016 19:29,7/12/2016 13:21,19,13,Late evening(17-21)
5970,5068,Airport,NA,No Cars Available,7/14/2016 19:30,7/12/2016 16:38,19,16,Late evening(17-21)
5971,5065,Airport,NA,No Cars Available,7/14/2016 19:31,7/11/2016 7:50,19,7,Late evening(17-21)
5972,5069,Airport,NA,No Cars Available,7/14/2016 19:33,7/11/2016 14:40,19,14,Late evening(17-21)
5973,5067,Airport,NA,No Cars Available,7/14/2016 19:34,7/12/2016 8:39,19,8,Late evening(17-21)
5974,5074,Airport,NA,No Cars Available,7/14/2016 19:36,7/12/2016 12:10,19,12,Late evening(17-21)
5975,5073,Airport,NA,No Cars Available,7/14/2016 19:36,7/12/2016 16:14,19,16,Late evening(17-21)
5976,5072,Airport,NA,No Cars Available,7/14/2016 19:38,7/11/2016 23:03,19,23,Late evening(17-21)
5977,5078,Airport,NA,No Cars Available,7/14/2016 19:39,7/12/2016 10:20,19,10,Late evening(17-21)
5978,5083,Airport,NA,No Cars Available,7/14/2016 19:41,7/12/2016 17:58,19,17,Late evening(17-21)
5979,5080,Airport,NA,No Cars Available,7/14/2016 19:44,7/11/2016 8:52,19,8,Late evening(17-21)
5980,5085,Airport,NA,No Cars Available,7/14/2016 19:44,7/11/2016 13:00,19,13,Late evening(17-21)
5981,5077,Airport,NA,No Cars Available,7/14/2016 19:45,7/11/2016 18:42,19,18,Late evening(17-21)
5982,5084,Airport,NA,No Cars Available,7/14/2016 19:46,7/11/2016 19:23,19,19,Late evening(17-21)
5983,5090,Airport,NA,No Cars Available,7/14/2016 19:47,7/12/2016 5:41,19,5,Late evening(17-21)
5984,5092,Airport,NA,No Cars Available,7/14/2016 19:47,7/12/2016 23:29,19,23,Late evening(17-21)
5985,5082,Airport,NA,No Cars Available,7/14/2016 19:49,7/11/2016 6:58,19,6,Late evening(17-21)
5986,5091,Airport,NA,No Cars Available,7/14/2016 19:49,7/11/2016 13:04,19,13,Late evening(17-21)
5987,5087,Airport,NA,No Cars Available,7/14/2016 19:50,7/11/2016 19:33,19,19,Late evening(17-21)
5988,5093,Airport,NA,No Cars Available,7/14/2016 19:52,7/12/2016 5:20,19,5,Late evening(17-21)
5989,5081,Airport,NA,No Cars Available,7/14/2016 19:52,7/12/2016 11:15,19,11,Late evening(17-21)
5990,5102,Airport,NA,No Cars Available,7/14/2016 19:53,7/12/2016 19:49,19,19,Late evening(17-21)
5991,5114,Airport,NA,No Cars Available,7/14/2016 19:54,7/11/2016 13:51,19,13,Late evening(17-21)
5992,5094,Airport,NA,No Cars Available,7/14/2016 19:54,7/11/2016 21:13,19,21,Late evening(17-21)
5993,5103,Airport,NA,No Cars Available,7/14/2016 19:56,7/12/2016 10:34,19,10,Late evening(17-21)
5994,5101,City,NA,No Cars Available,7/14/2016 19:56,7/12/2016 18:32,19,18,Late evening(17-21)
5995,5107,City,NA,No Cars Available,7/14/2016 19:57,7/11/2016 19:03,19,19,Late evening(17-21)
5996,5119,Airport,NA,No Cars Available,7/14/2016 19:57,7/11/2016 21:02,19,21,Late evening(17-21)
5997,5104,Airport,NA,No Cars Available,7/14/2016 19:58,7/12/2016 5:25,19,5,Late evening(17-21)
5998,5109,Airport,NA,No Cars Available,7/14/2016 19:59,7/12/2016 17:22,19,17,Late evening(17-21)
5999,5112,Airport,NA,No Cars Available,7/14/2016 19:59,7/12/2016 22:21,19,22,Late evening(17-21)
6000,5117,Airport,NA,No Cars Available,7/14/2016 19:59,7/11/2016 1:59,19,1,Late evening(17-21)
6001,5099,Airport,NA,No Cars Available,7/14/2016 19:59,7/11/2016 9:07,19,9,Late evening(17-21)
6002,5118,City,NA,No Cars Available,7/14/2016 20:00,7/11/2016 11:51,20,11,Late evening(17-21)
6003,5106,Airport,NA,No Cars Available,7/14/2016 20:00,7/11/2016 15:11,20,15,Late evening(17-21)
6004,5110,Airport,NA,No Cars Available,7/14/2016 20:02,7/12/2016 8:39,20,8,Late evening(17-21)
6005,5111,Airport,NA,No Cars Available,7/14/2016 20:03,7/12/2016 18:38,20,18,Late evening(17-21)
6006,5120,Airport,NA,No Cars Available,7/14/2016 20:04,7/12/2016 12:48,20,12,Late evening(17-21)
6007,5121,Airport,NA,No Cars Available,7/14/2016 20:06,7/11/2016 7:10,20,7,Late evening(17-21)
6008,5123,Airport,NA,No Cars Available,7/14/2016 20:06,7/11/2016 18:59,20,18,Late evening(17-21)
6009,5124,Airport,NA,No Cars Available,7/14/2016 20:07,7/11/2016 22:05,20,22,Late evening(17-21)
6010,5127,Airport,NA,No Cars Available,7/14/2016 20:08,7/12/2016 7:31,20,7,Late evening(17-21)
6011,5126,Airport,NA,No Cars Available,7/14/2016 20:09,7/12/2016 20:36,20,20,Late evening(17-21)
6012,5125,Airport,NA,No Cars Available,7/14/2016 20:09,7/11/2016 7:51,20,7,Late evening(17-21)
6013,5113,City,NA,No Cars Available,7/14/2016 20:09,7/11/2016 8:54,20,8,Late evening(17-21)
6014,5130,Airport,NA,No Cars Available,7/14/2016 20:10,7/11/2016 23:37,20,23,Late evening(17-21)
6015,5129,Airport,NA,No Cars Available,7/14/2016 20:10,7/12/2016 12:59,20,12,Late evening(17-21)
6016,5138,Airport,NA,No Cars Available,7/14/2016 20:12,7/11/2016 6:37,20,6,Late evening(17-21)
6017,5128,Airport,NA,No Cars Available,7/14/2016 20:12,7/11/2016 12:41,20,12,Late evening(17-21)
6018,5131,City,NA,No Cars Available,7/14/2016 20:13,7/12/2016 20:03,20,20,Late evening(17-21)
6019,5134,Airport,NA,No Cars Available,7/14/2016 20:13,7/11/2016 8:18,20,8,Late evening(17-21)
6020,5137,Airport,NA,No Cars Available,7/14/2016 20:13,7/11/2016 20:42,20,20,Late evening(17-21)
6021,5143,Airport,NA,No Cars Available,7/14/2016 20:14,7/12/2016 4:08,20,4,Late evening(17-21)
6022,5140,Airport,NA,No Cars Available,7/14/2016 20:14,7/12/2016 5:54,20,5,Late evening(17-21)
6023,5139,Airport,NA,No Cars Available,7/14/2016 20:15,7/12/2016 11:05,20,11,Late evening(17-21)
6024,5135,Airport,NA,No Cars Available,7/14/2016 20:16,7/12/2016 17:25,20,17,Late evening(17-21)
6025,5146,Airport,NA,No Cars Available,7/14/2016 20:16,7/12/2016 19:59,20,19,Late evening(17-21)
6026,5148,Airport,NA,No Cars Available,7/14/2016 20:18,7/11/2016 5:39,20,5,Late evening(17-21)
6027,5151,Airport,NA,No Cars Available,7/14/2016 20:19,7/11/2016 16:38,20,16,Late evening(17-21)
6028,5136,Airport,NA,No Cars Available,7/14/2016 20:20,7/12/2016 8:45,20,8,Late evening(17-21)
6029,5147,Airport,NA,No Cars Available,7/14/2016 20:21,7/12/2016 15:24,20,15,Late evening(17-21)
6030,5159,Airport,NA,No Cars Available,7/14/2016 20:22,7/11/2016 2:00,20,2,Late evening(17-21)
6031,5152,Airport,NA,No Cars Available,7/14/2016 20:23,7/11/2016 10:08,20,10,Late evening(17-21)
6032,5162,Airport,NA,No Cars Available,7/14/2016 20:24,7/11/2016 22:31,20,22,Late evening(17-21)
6033,5161,Airport,NA,No Cars Available,7/14/2016 20:24,7/12/2016 14:02,20,14,Late evening(17-21)
6034,5150,Airport,NA,No Cars Available,7/14/2016 20:26,7/11/2016 18:39,20,18,Late evening(17-21)
6035,5156,Airport,NA,No Cars Available,7/14/2016 20:26,7/12/2016 8:25,20,8,Late evening(17-21)
6036,5155,Airport,NA,No Cars Available,7/14/2016 20:26,7/12/2016 13:43,20,13,Late evening(17-21)
6037,5158,Airport,NA,No Cars Available,7/14/2016 20:27,7/12/2016 0:32,20,0,Late evening(17-21)
6038,5170,Airport,NA,No Cars Available,7/14/2016 20:29,7/12/2016 6:22,20,6,Late evening(17-21)
6039,5165,Airport,NA,No Cars Available,7/14/2016 20:30,7/12/2016 16:47,20,16,Late evening(17-21)
6040,5169,Airport,NA,No Cars Available,7/14/2016 20:31,7/12/2016 18:13,20,18,Late evening(17-21)
6041,5157,Airport,NA,No Cars Available,7/14/2016 20:31,7/12/2016 23:40,20,23,Late evening(17-21)
6042,5177,Airport,NA,No Cars Available,7/14/2016 20:33,7/12/2016 6:52,20,6,Late evening(17-21)
6043,5167,Airport,NA,No Cars Available,7/14/2016 20:33,7/12/2016 10:54,20,10,Late evening(17-21)
6044,5173,Airport,NA,No Cars Available,7/14/2016 20:33,7/12/2016 19:28,20,19,Late evening(17-21)
6045,5168,Airport,NA,No Cars Available,7/14/2016 20:33,7/11/2016 5:44,20,5,Late evening(17-21)
6046,5166,Airport,NA,No Cars Available,7/14/2016 20:34,7/12/2016 12:20,20,12,Late evening(17-21)
6047,5183,Airport,NA,No Cars Available,7/14/2016 20:34,7/12/2016 18:51,20,18,Late evening(17-21)
6048,5178,Airport,NA,No Cars Available,7/14/2016 20:35,7/12/2016 6:10,20,6,Late evening(17-21)
6049,5180,Airport,NA,No Cars Available,7/14/2016 20:36,7/12/2016 22:58,20,22,Late evening(17-21)
6050,5179,Airport,NA,No Cars Available,7/14/2016 20:37,7/11/2016 18:37,20,18,Late evening(17-21)
6051,5172,Airport,NA,No Cars Available,7/14/2016 20:37,7/12/2016 6:07,20,6,Late evening(17-21)
6052,5182,Airport,NA,No Cars Available,7/14/2016 20:38,7/12/2016 9:46,20,9,Late evening(17-21)
6053,5181,Airport,NA,No Cars Available,7/14/2016 20:39,7/12/2016 11:39,20,11,Late evening(17-21)
6054,5187,Airport,NA,No Cars Available,7/14/2016 20:42,7/12/2016 18:42,20,18,Late evening(17-21)
6055,5189,Airport,NA,No Cars Available,7/14/2016 20:44,7/11/2016 13:30,20,13,Late evening(17-21)
6056,5186,Airport,NA,No Cars Available,7/14/2016 20:45,7/11/2016 21:48,20,21,Late evening(17-21)
6057,5191,City,NA,No Cars Available,7/14/2016 20:46,7/12/2016 0:52,20,0,Late evening(17-21)
6058,5188,Airport,NA,No Cars Available,7/14/2016 20:48,7/12/2016 11:34,20,11,Late evening(17-21)
6059,5196,Airport,NA,No Cars Available,7/14/2016 20:48,7/12/2016 18:28,20,18,Late evening(17-21)
6060,5190,Airport,NA,No Cars Available,7/14/2016 20:49,7/11/2016 7:31,20,7,Late evening(17-21)
6061,5201,Airport,NA,No Cars Available,7/14/2016 20:50,7/11/2016 22:54,20,22,Late evening(17-21)
6062,5197,Airport,NA,No Cars Available,7/14/2016 20:50,7/12/2016 10:25,20,10,Late evening(17-21)
6063,5195,Airport,NA,No Cars Available,7/14/2016 20:50,7/11/2016 13:27,20,13,Late evening(17-21)
6064,5192,Airport,NA,No Cars Available,7/14/2016 20:52,7/11/2016 15:53,20,15,Late evening(17-21)
6065,5211,Airport,NA,No Cars Available,7/14/2016 20:52,7/11/2016 20:34,20,20,Late evening(17-21)
6066,5204,City,NA,No Cars Available,7/14/2016 20:53,7/12/2016 6:02,20,6,Late evening(17-21)
6067,5203,Airport,NA,No Cars Available,7/14/2016 20:54,7/12/2016 8:22,20,8,Late evening(17-21)
6068,5206,Airport,NA,No Cars Available,7/14/2016 20:54,7/11/2016 7:28,20,7,Late evening(17-21)
6069,5212,Airport,NA,No Cars Available,7/14/2016 20:55,7/11/2016 21:51,20,21,Late evening(17-21)
6070,5218,Airport,NA,No Cars Available,7/14/2016 20:56,7/12/2016 18:34,20,18,Late evening(17-21)
6071,5205,Airport,NA,No Cars Available,7/14/2016 20:56,7/12/2016 20:40,20,20,Late evening(17-21)
6072,5215,Airport,NA,No Cars Available,7/14/2016 20:58,7/11/2016 10:06,20,10,Late evening(17-21)
6073,5213,Airport,NA,No Cars Available,7/14/2016 21:01,7/11/2016 16:20,21,16,Late evening(17-21)
6074,5229,Airport,NA,No Cars Available,7/14/2016 21:02,7/11/2016 18:09,21,18,Late evening(17-21)
6075,5223,Airport,NA,No Cars Available,7/14/2016 21:03,7/11/2016 22:05,21,22,Late evening(17-21)
6076,5220,Airport,NA,No Cars Available,7/14/2016 21:04,7/12/2016 5:34,21,5,Late evening(17-21)
6077,5222,Airport,NA,No Cars Available,7/14/2016 21:05,7/12/2016 20:13,21,20,Late evening(17-21)
6078,5226,Airport,NA,No Cars Available,7/14/2016 21:05,7/12/2016 22:13,21,22,Late evening(17-21)
6079,5238,Airport,NA,No Cars Available,7/14/2016 21:06,7/11/2016 7:10,21,7,Late evening(17-21)
6080,5236,Airport,NA,No Cars Available,7/14/2016 21:06,7/11/2016 15:35,21,15,Late evening(17-21)
6081,5231,Airport,NA,No Cars Available,7/14/2016 21:08,7/12/2016 7:29,21,7,Late evening(17-21)
6082,5230,Airport,NA,No Cars Available,7/14/2016 21:09,7/12/2016 16:08,21,16,Late evening(17-21)
6083,5237,Airport,NA,No Cars Available,7/14/2016 21:09,7/11/2016 8:55,21,8,Late evening(17-21)
6084,5232,Airport,NA,No Cars Available,7/14/2016 21:10,7/11/2016 14:10,21,14,Late evening(17-21)
6085,5240,Airport,NA,No Cars Available,7/14/2016 21:11,7/11/2016 21:53,21,21,Late evening(17-21)
6086,5233,City,NA,No Cars Available,7/14/2016 21:11,7/12/2016 6:22,21,6,Late evening(17-21)
6087,5239,Airport,NA,No Cars Available,7/14/2016 21:12,7/12/2016 8:30,21,8,Late evening(17-21)
6088,5242,Airport,NA,No Cars Available,7/14/2016 21:13,7/12/2016 20:02,21,20,Late evening(17-21)
6089,5246,Airport,NA,No Cars Available,7/14/2016 21:13,7/11/2016 6:44,21,6,Late evening(17-21)
6090,5228,Airport,NA,No Cars Available,7/14/2016 21:14,7/11/2016 10:55,21,10,Late evening(17-21)
6091,5249,Airport,NA,No Cars Available,7/14/2016 21:15,7/11/2016 16:25,21,16,Late evening(17-21)
6092,5245,Airport,NA,No Cars Available,7/14/2016 21:17,7/11/2016 21:18,21,21,Late evening(17-21)
6093,5257,Airport,NA,No Cars Available,7/14/2016 21:18,7/12/2016 6:33,21,6,Late evening(17-21)
6094,5247,Airport,NA,No Cars Available,7/14/2016 21:18,7/12/2016 9:33,21,9,Late evening(17-21)
6095,5244,Airport,NA,No Cars Available,7/14/2016 21:18,7/11/2016 10:56,21,10,Late evening(17-21)
6096,5252,Airport,NA,No Cars Available,7/14/2016 21:22,7/11/2016 14:54,21,14,Late evening(17-21)
6097,5250,Airport,NA,No Cars Available,7/14/2016 21:23,7/12/2016 22:57,21,22,Late evening(17-21)
6098,5253,Airport,NA,No Cars Available,7/14/2016 21:23,7/11/2016 6:29,21,6,Late evening(17-21)
6099,5256,Airport,NA,No Cars Available,7/14/2016 21:24,7/11/2016 22:33,21,22,Late evening(17-21)
6100,5261,Airport,NA,No Cars Available,7/14/2016 21:25,7/12/2016 1:38,21,1,Late evening(17-21)
6101,5260,Airport,NA,No Cars Available,7/14/2016 21:26,7/12/2016 11:32,21,11,Late evening(17-21)
6102,5258,Airport,NA,No Cars Available,7/14/2016 21:27,7/11/2016 9:11,21,9,Late evening(17-21)
6103,5267,Airport,NA,No Cars Available,7/14/2016 21:28,7/12/2016 15:06,21,15,Late evening(17-21)
6104,5262,Airport,NA,No Cars Available,7/14/2016 21:28,7/11/2016 8:49,21,8,Late evening(17-21)
6105,5259,Airport,NA,No Cars Available,7/14/2016 21:30,7/11/2016 9:55,21,9,Late evening(17-21)
6106,5265,Airport,NA,No Cars Available,7/14/2016 21:30,7/11/2016 13:56,21,13,Late evening(17-21)
6107,5280,Airport,NA,No Cars Available,7/14/2016 21:34,7/11/2016 18:51,21,18,Late evening(17-21)
6108,5279,Airport,NA,No Cars Available,7/14/2016 21:34,7/11/2016 23:15,21,23,Late evening(17-21)
6109,5264,Airport,NA,No Cars Available,7/14/2016 21:34,7/12/2016 19:48,21,19,Late evening(17-21)
6110,5281,Airport,NA,No Cars Available,7/14/2016 21:35,7/11/2016 4:54,21,4,Late evening(17-21)
6111,5269,Airport,NA,No Cars Available,7/14/2016 21:36,7/11/2016 14:27,21,14,Late evening(17-21)
6112,5277,Airport,NA,No Cars Available,7/14/2016 21:37,7/12/2016 11:44,21,11,Late evening(17-21)
6113,5282,Airport,NA,No Cars Available,7/14/2016 21:37,7/12/2016 21:35,21,21,Late evening(17-21)
6114,5278,Airport,NA,No Cars Available,7/14/2016 21:38,7/11/2016 5:47,21,5,Late evening(17-21)
6115,5283,Airport,NA,No Cars Available,7/14/2016 21:39,7/11/2016 21:35,21,21,Late evening(17-21)
6116,5274,Airport,NA,No Cars Available,7/14/2016 21:40,7/12/2016 22:10,21,22,Late evening(17-21)
6117,5301,Airport,NA,No Cars Available,7/14/2016 21:48,7/11/2016 23:36,21,23,Late evening(17-21)
6118,5296,Airport,NA,No Cars Available,7/14/2016 21:49,7/12/2016 6:45,21,6,Late evening(17-21)
6119,5299,Airport,NA,No Cars Available,7/14/2016 21:49,7/11/2016 13:50,21,13,Late evening(17-21)
6120,5293,Airport,NA,No Cars Available,7/14/2016 21:50,7/11/2016 21:03,21,21,Late evening(17-21)
6121,5292,Airport,NA,No Cars Available,7/14/2016 21:52,7/11/2016 22:36,21,22,Late evening(17-21)
6122,5302,Airport,NA,No Cars Available,7/14/2016 21:53,7/12/2016 0:52,21,0,Late evening(17-21)
6123,5303,Airport,NA,No Cars Available,7/14/2016 21:54,7/12/2016 12:37,21,12,Late evening(17-21)
6124,5298,Airport,NA,No Cars Available,7/14/2016 21:54,7/11/2016 14:29,21,14,Late evening(17-21)
6125,5304,Airport,NA,No Cars Available,7/14/2016 21:56,7/12/2016 6:20,21,6,Late evening(17-21)
6126,5305,Airport,NA,No Cars Available,7/14/2016 21:56,7/12/2016 7:27,21,7,Late evening(17-21)
6127,5308,Airport,NA,No Cars Available,7/14/2016 21:58,7/11/2016 8:59,21,8,Late evening(17-21)
6128,5309,Airport,NA,No Cars Available,7/14/2016 21:58,7/12/2016 5:42,21,5,Late evening(17-21)
6129,5312,Airport,NA,No Cars Available,7/14/2016 21:58,7/11/2016 7:55,21,7,Late evening(17-21)
6130,5311,Airport,NA,No Cars Available,7/14/2016 22:00,7/11/2016 17:52,22,17,Night(22-24)
6131,5306,Airport,NA,No Cars Available,7/14/2016 22:01,7/11/2016 20:18,22,20,Night(22-24)
6132,5307,Airport,NA,No Cars Available,7/14/2016 22:03,7/12/2016 7:55,22,7,Night(22-24)
6133,5310,Airport,NA,No Cars Available,7/14/2016 22:04,7/12/2016 15:37,22,15,Night(22-24)
6134,5315,Airport,NA,No Cars Available,7/14/2016 22:05,7/12/2016 18:40,22,18,Night(22-24)
6135,5314,Airport,NA,No Cars Available,7/14/2016 22:05,7/11/2016 8:48,22,8,Night(22-24)
